Date,SP 500 Change %,UST 2yr Change %,UST 10yr Change %,Euro Bond Vol.,Euro Bond Change %,Gold Vol.,Gold Change %,Crude Oil Vol.,Crude Oil Change %,Dollar Index Vol.,Dollar Index Change %,VIX Change %,UST 10yr Direction
2009-10-26,-0.0117,0.0168,0.0183,719.98,-0.0001,0.08,-0.0128,363.91,-0.0226,18.52,0.0079,0.0916,1
2009-10-27,-0.0033,-0.0923,-0.0298,877.98,0.0057,0.1,-0.0071,375.67,0.0111,19.0,0.0011,0.0214,0
2009-10-28,-0.0195,0.0075,-0.0107,749.11,0.0012,0.04,-0.0046,359.44,-0.0263,16.84,0.004,0.124,0
2009-10-29,0.0225,0.0414,0.0234,912.09,-0.0038,0.23,0.016,360.58,0.0311,19.25,-0.0068,-0.1129,1
2009-10-30,-0.0281,-0.0806,-0.0306,918.98,0.0057,0.15,-0.0064,412.39,-0.0359,16.81,0.0054,0.2395,0
2009-11-02,0.0065,0.0266,0.0106,646.77,0.0001,0.04,0.0132,371.01,0.0147,14.32,-0.0002,-0.0297,1
2009-11-03,0.0024,-0.0086,0.0131,909.55,-0.0013,0.2,0.0293,373.99,0.0188,26.67,0.0014,-0.0326,1
2009-11-04,0.001,-0.0185,0.0147,706.57,-0.0041,0.11,0.0022,366.1,0.0101,25.71,-0.0097,-0.0378,1
2009-11-05,0.0192,-0.0211,0.002,993.46,-0.002,0.06,0.0018,257.6,-0.0097,15.24,0.0005,-0.0826,1
2009-11-06,0.0025,-0.0375,-0.0074,844.86,-0.0005,0.06,0.0059,395.8,-0.0275,19.63,0.001,-0.0488,0
2009-11-09,0.0222,0.0047,-0.0049,540.3,0.0031,0.1,0.0052,327.4,0.0258,16.42,-0.0106,-0.043,0
2009-11-10,-0.0001,-0.02,-0.0017,700.8,0.0032,0.09,0.001,371.09,-0.0048,12.92,-0.0003,-0.0134,0
2009-11-12,-0.0103,-0.0287,0.0,811.16,-0.0012,0.07,-0.0072,412.83,-0.0295,16.77,0.0058,0.0521,0
2009-11-13,0.0057,-0.0062,-0.0061,792.88,-0.002,0.06,0.0091,335.37,-0.0077,17.58,-0.0036,-0.0363,0
2009-11-16,0.0145,-0.0397,-0.0216,638.19,0.004,0.06,0.0202,361.39,0.0334,18.34,-0.0067,-0.0201,0
2009-11-17,0.0009,-0.0168,-0.0078,720.79,0.0035,0.07,0.0002,319.24,0.003,15.07,0.0073,-0.021,0
2009-11-18,-0.0005,-0.0158,0.0129,619.01,0.0,0.08,0.0017,253.66,0.0056,12.08,-0.0027,-0.0348,1
2009-11-19,-0.0134,-0.0601,-0.0071,706.53,0.002,0.02,0.0006,175.23,-0.0266,13.49,0.0014,0.0462,0
2009-11-20,-0.0032,0.0384,0.0081,680.05,0.0007,0.02,0.0044,35.05,-0.0096,18.63,0.0048,-0.0194,1
2009-11-23,0.0136,0.0,-0.0047,470.35,-0.0009,0.0,0.0156,382.89,0.0109,16.33,-0.0074,-0.0464,0
2009-11-24,-0.0005,-0.0014,-0.0146,621.75,0.0022,0.03,0.001,413.03,-0.0199,13.3,-0.0006,-0.0326,0
2009-11-27,-0.0172,-0.0741,-0.0187,891.24,-0.0005,112.02,-0.0107,301.35,-0.0245,18.26,0.0021,0.208,0
2009-11-30,0.0038,-0.0291,-0.0028,724.9,0.0012,14.55,0.0059,358.54,0.0162,18.37,-0.0014,-0.0093,0
2009-12-01,0.0121,0.012,0.0269,961.63,0.0002,3.79,0.0152,310.48,0.0141,15.54,-0.0069,-0.1057,1
2009-12-02,0.0003,0.0696,0.0091,1.04,-0.0008,2.15,0.0108,340.9,-0.0226,12.55,0.0039,-0.0365,1
2009-12-03,-0.0084,0.0055,0.0196,1.21,-0.0016,1.53,0.0045,351.79,-0.0018,14.52,-0.0005,0.0634,1
2009-12-04,0.0055,0.1653,0.0293,1.44,-0.005,4.29,-0.0399,411.58,-0.0129,41.71,0.0174,-0.0539,1
2009-12-07,-0.0025,-0.0946,-0.0141,491.2,0.0033,3.67,-0.0046,359.25,-0.0204,31.4,-0.0021,0.04,0
2009-12-08,-0.0103,-0.0522,-0.0131,36.29,0.0034,0.78,-0.0177,424.77,-0.0177,23.14,0.0069,0.0719,0
2009-12-09,0.0037,0.0275,0.0145,564.92,-0.0005,2.26,-0.0196,526.97,-0.0269,41.51,-0.0036,-0.0435,1
2009-12-10,0.0058,0.0322,0.0198,609.04,-0.0032,0.34,0.0047,407.66,-0.0018,12.21,0.0002,-0.015,1
2009-12-11,0.0037,0.0519,0.0151,574.61,-0.0034,0.91,-0.0056,343.41,-0.0095,12.24,0.0068,-0.0327,1
2009-12-14,0.007,0.0556,-0.0006,465.81,0.0023,0.23,0.0035,268.93,-0.0052,12.24,-0.0022,-0.0204,0
2009-12-15,-0.0055,0.0047,0.0118,704.57,-0.004,0.24,-0.0008,262.95,0.017,17.32,0.0116,0.0161,1
2009-12-16,0.0011,-0.0279,0.0011,655.85,0.0024,0.21,0.0117,298.38,0.0279,16.24,0.0005,-0.0442,1
2009-12-17,-0.0118,-0.0922,-0.0322,592.25,0.005,0.42,-0.0253,173.96,-0.0001,29.65,0.0098,0.0959,0
2009-12-18,0.0058,0.0541,0.0184,357.73,0.0011,0.4,0.0036,122.74,0.0098,20.93,0.0013,-0.0369,1
2009-12-21,0.0105,0.0814,0.0378,328.86,-0.004,0.25,-0.0139,25.99,-0.0121,18.22,0.0029,-0.0549,1
2009-12-22,0.0036,0.0567,0.0212,424.45,-0.0055,0.48,-0.0086,196.83,0.0266,15.64,0.0024,-0.0464,1
2009-12-23,0.0023,0.0142,-0.0011,311.0,-0.0038,0.17,0.0067,205.59,0.0305,15.24,-0.0048,0.0087,0
2009-12-28,0.0012,0.0857,0.0113,109.86,-0.0039,0.35,0.0028,108.9,0.0092,4.7,-0.0024,0.0236,1
2009-12-29,-0.0014,0.0419,-0.0117,215.25,0.0006,0.11,-0.0092,137.09,0.0013,11.8,0.0022,0.004,0
2009-12-30,0.0002,-0.011,-0.0026,261.38,-0.0025,0.4,-0.005,156.08,0.0052,12.49,0.0012,-0.0025,0
2010-01-04,0.016,-0.0586,-0.0036,469.43,0.0012,0.18,0.0205,263.54,0.0271,18.39,-0.0059,-0.0756,0
2010-01-05,0.0031,-0.0558,-0.0157,590.7,0.0008,0.05,0.0004,258.89,0.0032,19.3,0.0003,-0.0344,0
2010-01-06,0.0005,-0.0157,0.0175,581.66,-0.0017,0.36,0.0159,370.06,0.0172,16.01,-0.0025,-0.0098,1
2010-01-07,0.004,0.028,-0.0005,729.66,0.0017,0.06,-0.0025,246.63,-0.0063,15.51,0.0058,-0.0052,0
2010-01-08,0.0029,-0.0506,0.0024,823.86,-0.0003,0.05,0.0045,310.38,0.0011,23.91,-0.0058,-0.0488,1
2010-01-11,0.0017,-0.0369,-0.0031,587.05,0.0026,0.18,0.011,296.3,-0.0028,20.21,-0.0064,-0.032,0
2010-01-12,-0.0094,-0.0351,-0.028,837.78,0.0035,0.05,-0.0189,333.87,-0.021,25.03,-0.0005,0.0399,0
2010-01-13,0.0083,0.0628,0.0204,779.86,0.0005,0.06,0.0066,401.63,-0.0141,15.82,-0.0017,-0.0219,1
2010-01-14,0.0024,-0.0425,-0.0134,774.87,0.0003,0.08,0.0055,275.4,-0.0033,12.4,-0.0014,-0.0123,0
2010-01-15,-0.0108,-0.0574,-0.0176,704.44,0.0027,0.05,-0.0109,200.56,-0.0175,13.01,0.0077,0.0159,0
2010-01-19,0.0125,0.0184,0.006,766.39,-0.002,0.02,0.0085,186.88,0.0131,14.31,0.0058,-0.0184,1
2010-01-20,-0.0106,-0.0045,-0.0122,834.31,0.0046,0.03,-0.024,40.68,-0.0177,21.02,0.0109,0.0626,0
2010-01-21,-0.0189,-0.0556,-0.0159,1.01,0.0009,0.1,-0.0086,327.42,-0.0198,30.32,0.0002,0.1922,0
2010-01-22,-0.0221,-0.0492,0.0017,822.52,0.0,0.06,-0.0122,348.82,-0.0202,20.92,-0.0011,0.2263,1
2010-01-25,0.0046,0.0303,0.0081,545.87,0.0,0.01,0.0055,280.56,0.0097,11.29,-0.001,-0.0696,1
2010-01-26,-0.0042,-0.0061,-0.0025,733.36,0.0011,0.0,0.0025,256.21,-0.0073,19.4,0.0033,-0.0338,0
2010-01-27,0.0049,0.1282,0.008,1.08,0.0008,0.0,-0.0123,356.18,-0.0139,21.11,0.0033,-0.0574,1
2010-01-28,-0.0118,-0.0568,-0.0022,1.06,-0.0006,101.17,-0.0007,292.91,-0.0004,25.04,0.0029,0.0255,0
2010-01-29,-0.0098,-0.0545,-0.0148,923.1,0.0006,11.46,-0.0006,335.27,-0.0102,23.63,0.007,0.0375,0
2010-02-01,0.0143,0.0478,0.019,673.03,0.0011,2.45,0.0197,277.41,0.0211,18.21,-0.0029,-0.0825,1
2010-02-02,0.013,0.0,-0.0044,904.16,-0.0003,3.33,0.0119,366.27,0.0376,15.68,-0.003,-0.0491,0
2010-02-03,-0.0055,0.0327,0.0184,957.58,-0.0021,0.85,-0.0054,391.29,-0.0032,23.17,0.0047,0.0056,1
2010-02-04,-0.0311,-0.0861,-0.0262,1.21,0.004,1.43,-0.0441,523.89,-0.0499,29.02,0.0066,0.2074,0
2010-02-05,0.0029,-0.0446,-0.0108,1.24,0.004,1.96,-0.0096,596.14,-0.0267,42.76,0.0065,0.0012,0
2010-02-08,-0.0089,-0.0104,-0.0025,795.49,-0.0023,0.55,0.0128,345.64,0.0098,27.54,-0.0019,0.0153,0
2010-02-09,0.013,0.0839,0.0239,1.25,0.0006,0.39,0.0103,429.85,0.0259,42.68,-0.0056,-0.0192,1
2010-02-10,-0.0022,0.0629,0.0118,1.32,-0.0041,0.64,-0.0008,422.06,0.0104,29.87,0.0019,-0.0231,1
2010-02-11,0.0097,-0.0091,0.0084,1.22,-0.0026,1.49,0.0171,464.44,0.0102,32.33,-0.0005,-0.0567,1
2010-02-12,-0.0027,-0.0459,-0.007,837.0,0.0032,0.2,-0.0043,335.81,-0.0153,29.51,0.0039,-0.0513,0
2010-02-16,0.018,-0.0301,-0.0087,691.28,0.0001,0.93,0.0274,365.03,0.0389,25.04,-0.0085,-0.0211,0
2010-02-17,0.0042,0.0608,0.0197,680.59,0.0011,1.08,0.0002,283.82,0.0042,28.48,0.009,-0.0238,1
2010-02-18,0.0066,0.0854,0.0193,1.03,-0.0041,0.99,-0.0013,274.17,0.0224,28.13,-0.0001,-0.0502,1
2010-02-19,0.0022,-0.0086,-0.0081,941.92,-0.0028,0.14,0.003,183.23,0.0095,23.32,0.0032,-0.0296,0
2010-02-22,-0.001,-0.0359,0.0056,597.89,0.0013,0.12,-0.0078,34.94,0.0044,12.48,-0.0017,-0.004,1
2010-02-23,-0.0121,-0.0552,-0.0284,1.37,0.0069,0.15,-0.0089,316.88,-0.0162,25.9,0.004,0.0717,0
2010-02-24,0.0097,0.0346,0.0016,1.12,0.0027,0.18,-0.0056,289.32,0.0145,22.22,0.0001,-0.0515,1
2010-02-25,-0.0021,-0.045,-0.0171,933.99,0.0023,0.39,0.0103,346.03,-0.0229,23.74,-0.0007,-0.0084,0
2010-02-26,0.0014,-0.0145,-0.0036,989.45,0.0012,0.38,0.0095,319.04,0.0191,29.02,-0.0052,-0.0299,0
2010-03-01,0.0102,-0.0147,-0.003,632.74,-0.001,0.18,-0.0004,298.72,-0.0121,26.63,0.0033,-0.0123,0
2010-03-02,0.0023,-0.0149,0.0,972.21,-0.001,0.16,0.0171,301.7,0.0125,26.62,-0.0016,-0.0104,0
2010-03-03,0.0004,0.0253,0.0036,1.16,-0.001,0.17,0.0051,306.91,0.0149,29.36,-0.0069,-0.0121,1
2010-03-04,0.0037,0.0579,-0.0041,1.45,0.0017,0.12,-0.0088,278.89,-0.0082,23.7,0.0071,-0.0058,0
2010-03-05,0.014,0.0466,0.0211,834.14,-0.0023,0.13,0.0019,299.63,0.0161,19.37,-0.0016,-0.0694,1
2010-03-08,-0.0002,-0.0044,0.0106,43.04,-0.0001,0.02,-0.0099,295.35,0.0045,28.84,-0.0001,0.0212,1
2010-03-09,0.0017,-0.0268,-0.0056,878.6,-0.0094,0.03,-0.0014,332.13,-0.0046,24.08,0.0019,0.0073,0
2010-03-10,0.0045,0.0413,0.0057,690.95,-0.0018,0.02,-0.0127,430.15,0.0074,31.32,-0.0017,0.0363,1
2010-03-11,0.004,0.0485,0.0021,819.95,-0.0017,0.05,0.0002,279.16,0.0002,30.57,-0.0019,-0.0275,1
2010-03-12,-0.0002,0.0095,-0.007,824.6,0.0013,0.14,-0.0059,337.2,-0.0106,28.66,-0.0059,-0.0266,0
2010-03-15,0.0005,-0.0167,-0.0016,469.16,0.0012,0.02,0.0033,283.14,-0.0177,1.02,0.0042,0.0239,0
2010-03-16,0.0078,-0.035,-0.0119,834.83,0.0012,0.07,0.0155,290.18,0.0238,22.66,-0.0022,-0.0172,0
2010-03-17,0.0058,0.0088,-0.003,814.32,0.0024,0.03,0.0016,275.21,0.0151,21.96,-0.0018,-0.0441,0
2010-03-18,-0.0003,0.0403,0.011,741.75,-0.0006,0.09,0.003,208.34,-0.0088,24.35,0.0074,-0.0171,1
2010-03-19,-0.0051,0.0429,0.003,723.18,0.0009,0.05,-0.0177,150.68,-0.0185,27.11,0.0067,0.0211,1
2010-03-22,0.0051,-0.0241,-0.0087,640.48,0.0032,0.07,-0.0073,32.68,0.0071,19.53,-0.0011,-0.0059,0
2010-03-23,0.0072,0.0082,0.0071,632.01,0.0007,0.02,0.0038,261.87,0.0081,19.87,0.0029,-0.0308,1
2010-03-24,-0.0055,0.1203,0.0453,1.1,-0.0011,0.01,-0.0135,307.76,-0.0159,30.19,0.0122,0.0734,1
2010-03-25,-0.0017,-0.0109,0.007,1.04,-0.0053,0.01,0.0038,296.27,-0.001,24.73,0.0036,0.0484,1
2010-03-26,0.0007,-0.0359,-0.0077,738.6,-0.0011,0.01,0.0105,324.61,-0.0066,24.83,-0.0052,-0.0342,0
2010-03-29,0.0057,-0.0076,0.0039,631.13,0.0019,0.02,0.0055,311.04,0.0271,15.0,-0.0043,-0.0101,1
2010-03-30,0.0,0.0221,-0.0021,800.62,0.0017,56.53,-0.0052,244.44,0.0024,17.16,0.0014,-0.0262,0
2010-03-31,-0.0033,-0.0405,-0.0065,837.46,0.0014,5.95,0.008,371.96,0.0169,33.71,-0.0055,0.0269,0
2010-04-01,0.0074,0.0392,0.0097,664.2,0.0007,0.57,0.0106,234.24,0.0133,26.74,-0.0039,-0.0068,1
2010-04-06,0.0017,-0.0306,-0.0085,884.35,-0.0045,2.49,0.0019,290.48,0.0025,19.24,0.0039,-0.0464,0
2010-04-07,-0.0059,-0.0737,-0.0235,821.39,0.0019,1.34,0.0152,379.53,-0.0111,17.98,0.0005,0.024,0
2010-04-08,0.0034,0.0114,0.007,731.92,0.0029,0.25,-0.0001,389.6,-0.0057,21.9,0.0011,-0.0084,1
2010-04-09,0.0067,-0.0037,-0.0023,936.65,-0.0051,0.51,0.0077,442.94,-0.0055,27.93,-0.0056,-0.0206,0
2010-04-12,0.0018,-0.0263,-0.0111,811.38,-0.0014,0.48,0.0004,421.9,-0.0068,20.48,-0.0068,-0.0347,0
2010-04-13,0.0007,0.0154,-0.0047,920.85,0.0025,0.28,-0.0076,552.3,-0.0034,16.46,-0.0008,0.0398,0
2010-04-14,0.0112,0.0038,0.0118,998.15,0.0013,0.16,0.0054,425.17,0.0213,29.08,-0.0041,-0.0377,1
2010-04-15,0.0008,-0.0379,-0.0075,1.03,0.0004,0.18,0.0006,274.1,-0.0038,20.29,0.0037,0.0192,0
2010-04-16,-0.0161,-0.0561,-0.0172,829.04,0.0037,0.48,-0.0202,268.76,-0.0265,25.51,0.0045,0.1554,0
2010-04-19,0.0045,0.0302,0.0088,704.67,0.0007,0.15,-0.001,122.83,-0.0215,18.86,0.002,-0.0556,1
2010-04-20,0.0081,0.0243,-0.0016,874.06,-0.0019,0.08,0.003,33.43,0.0246,17.13,0.0004,-0.0928,0
2010-04-21,-0.001,-0.0119,-0.0155,921.09,0.0021,0.07,0.0084,428.24,0.0028,15.06,0.0015,0.0375,0
2010-04-22,0.0023,0.033,0.0086,1.26,0.002,0.21,-0.0051,433.95,0.0002,21.23,0.0051,0.0092,1
2010-04-23,0.0071,0.0358,0.0125,989.74,-0.0003,0.04,0.0095,322.55,0.017,24.67,-0.0023,0.0091,1
2010-04-26,-0.0043,-0.0121,-0.0021,812.54,0.0007,0.11,0.0003,337.12,-0.0108,13.24,0.0014,0.0511,0
2010-04-27,-0.0234,-0.0889,-0.0305,1.11,0.0047,0.21,0.0071,462.84,-0.0209,34.23,0.0085,0.3057,0
2010-04-28,0.0065,0.0717,0.02,1.83,-0.0003,0.11,0.0083,400.7,0.0095,31.16,0.0027,-0.0758,1
2010-04-29,0.0129,-0.0271,-0.0098,951.4,-0.0014,0.17,-0.0025,393.69,0.0234,21.45,-0.0045,-0.1252,0
2010-04-30,-0.0166,-0.0398,-0.019,821.38,0.0034,0.15,0.01,392.14,0.0115,16.63,-0.0021,0.1958,0
2010-05-03,0.0131,0.0373,0.009,353.58,-0.0028,0.09,0.0022,324.73,0.0005,13.06,0.005,-0.0844,1
2010-05-04,-0.0238,-0.048,-0.0255,1.28,0.0081,0.09,-0.0119,497.43,-0.04,30.92,0.0124,0.1808,0
2010-05-05,-0.0066,-0.083,-0.0145,1.49,0.0067,0.1,0.0051,512.29,-0.0335,39.6,0.0093,0.0449,0
2010-05-06,-0.0324,-0.0916,-0.0398,1.62,0.0052,0.08,0.019,605.01,-0.0358,68.91,0.0101,0.3167,0
2010-05-07,-0.0153,0.034,0.0044,1.69,-0.0003,0.11,0.0109,601.53,-0.0259,69.1,-0.0046,0.2485,1
2010-05-10,0.044,0.0585,0.0363,1.36,-0.0117,0.12,-0.0079,447.16,0.0225,37.3,-0.0038,-0.2957,1
2010-05-11,-0.0034,-0.0323,-0.0048,1.08,0.0011,0.2,0.0162,441.54,-0.0056,24.66,0.0033,-0.018,0
2010-05-12,0.0137,0.0321,0.0125,835.46,0.0003,0.21,0.0187,475.85,-0.0094,20.44,0.0042,-0.0989,1
2010-05-13,-0.0121,-0.0369,-0.0095,722.39,0.0015,0.04,-0.0112,532.33,-0.0165,20.77,0.0044,0.0455,0
2010-05-14,-0.0188,-0.0539,-0.0232,900.06,0.0053,0.1,-0.0011,373.98,-0.0375,32.38,0.0104,0.1709,0
2010-05-17,0.0011,0.0203,0.0104,745.27,0.0006,0.05,0.0002,355.83,-0.0214,27.77,0.0017,-0.0128,1
2010-05-18,-0.0142,-0.0906,-0.0395,1.07,0.0021,0.07,-0.0109,206.38,-0.0096,45.17,0.0109,0.0879,0
2010-05-19,-0.0051,0.06,0.0051,1.12,0.0048,0.08,-0.0179,129.17,0.0066,51.81,-0.0089,0.0528,1
2010-05-20,-0.039,-0.0785,-0.0457,1.17,0.0066,0.3,-0.004,33.22,-0.0266,49.47,-0.0096,0.2964,0
2010-05-21,0.015,0.067,0.0062,1.18,0.0018,0.18,-0.0102,449.43,0.0298,35.86,-0.002,-0.1243,1
2010-05-24,-0.0129,-0.038,-0.0117,598.25,0.0005,0.01,0.0154,279.82,0.0024,18.94,0.0094,-0.0444,0
2010-05-25,0.0004,0.0327,-0.0119,1.02,0.006,0.01,0.0034,395.4,-0.0208,37.33,0.0064,-0.0968,0
2010-05-26,-0.0057,0.0764,0.0101,1.14,-0.0051,0.0,0.0129,405.52,0.0401,25.89,0.0041,0.0118,1
2010-05-27,0.0329,0.0783,0.0517,1.01,-0.003,109.43,-0.0012,401.81,0.0425,30.5,-0.011,-0.1525,1
2010-05-28,-0.0124,-0.1215,-0.0161,771.5,0.0013,12.9,0.0002,420.67,-0.0078,25.26,0.0035,0.0805,0
2010-06-01,-0.0172,-0.0052,-0.0112,1.05,-0.0011,4.55,0.0104,438.59,-0.0188,28.0,0.0006,0.1082,0
2010-06-02,0.0258,0.061,0.0257,1.1,0.0011,2.8,-0.0034,391.03,0.0039,17.0,0.0018,-0.1511,1
2010-06-03,0.0041,0.0049,0.0066,1.44,-0.0023,1.55,-0.0101,439.43,0.024,19.55,0.0039,-0.0235,1
2010-06-04,-0.0344,-0.1108,-0.0478,1.36,0.0069,1.07,0.0065,448.49,-0.0415,37.18,0.0126,0.2043,0
2010-06-07,-0.0135,-0.0164,-0.0193,496.0,0.0027,0.86,0.019,417.31,-0.001,20.71,0.0017,0.0307,0
2010-06-08,0.011,0.039,0.0137,34.45,0.0032,0.76,0.0038,421.97,0.0077,35.4,0.0001,-0.0785,1
2010-06-09,-0.0059,-0.0268,-0.0034,836.07,-0.0074,0.45,-0.0125,436.98,0.0332,32.77,-0.0061,0.0009,0
2010-06-10,0.0295,0.0937,0.0463,946.26,-0.004,0.49,-0.0063,430.04,0.0148,30.7,-0.0087,-0.0937,1
2010-06-11,0.0044,-0.0756,-0.0277,799.42,0.0044,0.48,0.0066,421.74,-0.0225,15.86,0.004,-0.0582,0
2010-06-14,-0.0018,0.0054,0.009,655.81,-0.0056,0.99,-0.0046,321.67,0.0182,1.89,-0.0116,-0.0073,1
2010-06-15,0.0235,0.0271,0.0135,1.01,-0.0018,0.25,0.0081,308.29,0.0242,15.98,-0.0025,-0.0948,1
2010-06-16,-0.0006,-0.0317,-0.0127,812.51,0.0002,0.32,-0.0032,323.36,0.0095,15.33,0.0011,0.0019,0
2010-06-17,0.0013,-0.0381,-0.0214,1.01,0.0002,0.27,0.0148,303.28,-0.0113,20.95,-0.0047,-0.0336,0
2010-06-18,0.0013,0.0113,0.0097,711.63,-0.0054,0.13,0.0078,157.43,0.0051,8.43,-0.0001,-0.0439,1
2010-06-21,-0.0039,0.0042,0.0056,644.91,-0.0021,0.22,-0.0139,124.29,0.0083,19.02,0.0031,0.0388,1
2010-06-22,-0.0161,-0.0446,-0.0241,895.74,0.0055,0.17,0.0002,27.34,-0.0078,15.42,0.002,0.0872,0
2010-06-23,-0.003,-0.0073,-0.013,704.38,0.0041,0.1,-0.0047,365.04,-0.0111,24.35,-0.0042,-0.0052,0
2010-06-24,-0.0168,0.0,0.0061,712.81,0.004,0.25,0.0092,260.4,0.0021,18.67,-0.0004,0.1052,1
2010-06-25,0.0029,-0.0397,-0.0105,574.73,-0.0012,0.16,0.0083,316.46,0.0307,18.56,-0.0051,-0.0407,0
2010-06-28,-0.002,-0.0368,-0.028,640.28,0.0017,0.05,-0.014,223.31,-0.0077,15.19,0.004,0.0165,0
2010-06-29,-0.031,-0.0445,-0.0232,831.87,0.0018,0.42,0.0031,323.27,-0.0295,19.98,0.0049,0.1769,0
2010-06-30,-0.0101,0.0067,-0.0061,795.33,-0.0003,0.07,0.0028,357.75,-0.0041,17.9,-0.0007,0.012,0
2010-07-01,-0.0032,0.0529,0.0065,957.47,0.0013,0.05,-0.0315,405.08,-0.0354,36.02,-0.015,-0.0486,1
2010-07-02,-0.0047,-0.0126,0.0102,604.1,-0.0019,0.17,0.0009,256.17,-0.0111,20.61,-0.0037,-0.0834,1
2010-07-06,0.0054,-0.0127,-0.0148,672.1,-0.0031,0.05,-0.0104,325.73,-0.0022,19.22,-0.0066,-0.0156,0
2010-07-07,0.0313,0.0129,0.017,544.19,-0.0006,0.02,0.0032,288.66,0.029,19.01,-0.0032,-0.0948,1
2010-07-08,0.0094,-0.0127,0.0161,786.34,-0.0022,0.09,-0.0023,325.81,0.0185,17.82,0.0,-0.0421,1
2010-07-09,0.0072,0.0193,0.0073,666.92,-0.0003,0.02,0.0115,269.89,0.0086,16.39,0.0014,-0.0284,1
2010-07-12,0.0007,0.0316,0.0033,487.38,0.0035,0.05,-0.0092,309.17,-0.015,12.71,0.003,-0.022,1
2010-07-13,0.0154,0.0245,0.0189,705.89,-0.0036,0.05,0.0123,361.79,0.0294,25.69,-0.0069,0.0053,1
2010-07-14,-0.0002,-0.0897,-0.0237,695.22,-0.0012,0.05,-0.0054,364.47,-0.0014,16.82,-0.0027,0.0134,0
2010-07-15,0.0012,0.0,-0.0174,926.74,0.0006,0.03,0.0011,366.02,-0.0055,25.13,-0.0102,0.01,0
2010-07-16,-0.0288,-0.0328,-0.024,709.22,0.0028,0.05,-0.0166,225.25,-0.008,22.19,-0.001,0.0442,0
2010-07-19,0.006,0.0068,0.0123,677.01,-0.0033,0.0,-0.0053,169.55,0.007,18.98,0.0006,-0.0107,1
2010-07-20,0.0114,-0.0135,-0.0024,667.16,0.0013,0.01,0.0083,34.22,0.0118,17.82,0.0027,-0.0786,0
2010-07-21,-0.0128,-0.0427,-0.0244,635.99,0.0001,0.02,0.0001,322.41,-0.0114,19.0,0.008,0.0715,0
2010-07-22,0.0225,0.0071,0.0173,702.82,-0.0017,0.08,0.0033,358.82,0.0358,21.06,-0.0097,-0.0394,1
2010-07-23,0.0082,0.0426,0.0232,802.16,-0.0028,0.03,-0.0065,259.74,-0.004,25.68,-0.0018,-0.0471,1
2010-07-26,0.0112,0.0136,-0.0013,599.39,-0.0047,0.04,-0.004,227.66,0.0,15.88,-0.0047,-0.0315,0
2010-07-27,-0.001,0.0755,0.0177,782.76,-0.0003,0.03,-0.0211,377.84,-0.0187,15.69,0.001,0.0202,1
2010-07-28,-0.0069,-0.0437,-0.0194,715.48,0.0009,0.0,0.0021,314.17,-0.0066,14.0,-0.0002,0.0457,0
2010-07-29,-0.0042,-0.044,-0.0007,656.18,0.002,54.38,0.0069,350.58,0.0178,16.1,-0.0068,-0.0049,0
2010-07-30,0.0001,-0.0546,-0.0278,806.25,0.0038,5.47,0.0114,294.43,0.0075,17.16,-0.0012,-0.0261,0
2010-08-02,0.022,0.0217,0.02,496.08,-0.0016,2.5,0.0014,306.1,0.0303,16.29,-0.0073,-0.0634,1
2010-08-03,-0.0048,-0.0495,-0.0182,755.19,0.0056,0.6,0.0015,290.98,0.0149,14.53,-0.0046,0.0282,0
2010-08-04,0.0061,0.0595,0.0151,654.91,0.0011,1.07,0.0072,293.32,-0.001,17.99,0.0038,-0.0186,1
2010-08-05,-0.0013,-0.0632,-0.0159,709.36,0.0033,0.21,0.0029,234.81,-0.0056,14.15,-0.0008,-0.005,0
2010-08-06,-0.0037,-0.0524,-0.0289,713.9,0.0036,0.35,0.0052,397.53,-0.016,20.21,-0.0054,-0.0163,0
2010-08-09,0.0055,0.0613,0.0025,338.45,-0.0005,0.66,-0.0022,267.08,0.0097,11.86,0.0036,0.0184,1
2010-08-10,-0.006,-0.0223,-0.0216,523.61,-0.0006,0.71,-0.0037,385.85,-0.0151,32.68,0.0017,0.0104,0
2010-08-11,-0.0282,-0.0152,-0.0293,803.89,0.0092,0.35,0.0011,416.89,-0.0278,31.55,0.0186,0.135,0
2010-08-12,-0.0054,0.0619,0.0246,731.65,0.0006,0.29,0.0144,430.79,-0.0292,17.75,0.0041,0.0134,1
2010-08-13,-0.004,-0.0291,-0.0269,698.26,0.002,0.14,0.0001,286.13,-0.0046,15.14,0.0033,0.0198,0
2010-08-16,0.0001,-0.0694,-0.0396,724.23,0.0043,0.25,0.0079,237.46,-0.002,11.21,-0.0049,-0.0053,0
2010-08-17,0.0122,0.0081,0.0264,807.2,-0.0027,0.08,0.0017,347.43,0.007,13.81,-0.0038,-0.0678,1
2010-08-18,0.0015,-0.008,-0.0011,756.83,0.0036,0.17,0.0025,247.1,-0.0046,14.08,-0.0002,0.0107,0
2010-08-19,-0.0169,-0.0161,-0.0239,899.58,0.0022,0.05,0.0033,123.22,-0.0131,20.38,0.0028,0.0752,0
2010-08-20,-0.0037,0.0143,0.0151,727.5,0.0033,0.24,-0.0053,33.38,-0.013,21.3,0.0075,-0.0359,1
2010-08-23,-0.004,-0.0242,-0.0046,507.88,-0.001,0.06,-0.0002,252.44,-0.0049,18.63,0.0008,0.0067,0
